INSCRICAO;FAIXA_ETARIA;SEXO;ESTADO_CIVIL;COR_RACA;NACIONALIDADE;ESCOLA;ENSINO;MUNICIPIO_ESC;UF_ESC;DEPENDENCIA_ADM_ESC;LOCALIZACAO_ESC;SIT_FUNC_ESC;MUNICIPIO_PROVA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;LINGUA;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTA_FINAL
210061742238;31-35 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;532.0;595.8;556.1;574.0;Espanhol;160.0;160.0;140.0;160.0;140.0;760.0;603.58
210061326478;18 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;428.3;402.7;454.5;592.1;Espanhol;120.0;160.0;120.0;120.0;60.0;580.0;491.52
210058908643;31-35 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;510.5;443.4;449.3;493.8;Espanhol;60.0;120.0;80.0;80.0;0.0;340.0;447.4
210061863430;17 anos;F;0;Branca;Naturalizado(a);Pública;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;422.6;502.3;524.1;504.0;Espanhol;160.0;200.0;180.0;200.0;180.0;920.0;574.6
210061830270;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Rural;Ativa;Macapá;455.2;525.0;516.4;553.5;Espanhol;160.0;120.0;140.0;180.0;120.0;720.0;554.02
210058980676;Menos de 17 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;343.3;440.2;509.7;440.3;Inglês;80.0;100.0;80.0;80.0;40.0;380.0;422.7
210061813901;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;524.9;565.0;525.0;517.1;Espanhol;120.0;200.0;160.0;160.0;100.0;740.0;574.4
210059189159;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Rural;Ativa;Macapá;381.0;488.6;443.3;389.4;Espanhol;140.0;120.0;120.0;120.0;40.0;540.0;448.46000000000004
210060177700;20 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;404.7;353.8;366.7;450.1;Espanhol;120.0;120.0;100.0;100.0;120.0;560.0;427.06000000000006
210061139559;18 anos;M;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;524.6;556.3;538.0;497.8;Inglês;140.0;160.0;140.0;160.0;160.0;760.0;575.34
210061796888;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Porto Grande;481.2;406.3;406.6;331.4;Espanhol;180.0;200.0;200.0;200.0;200.0;980.0;521.1
210058945083;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;338.0;405.6;350.8;402.5;Espanhol;80.0;120.0;80.0;80.0;60.0;420.0;383.38
210061903447;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;493.3;502.7;425.8;551.7;Espanhol;120.0;120.0;140.0;120.0;120.0;620.0;518.7
210060208026;31-35 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;587.0;571.8;541.3;598.6;Espanhol;120.0;120.0;100.0;120.0;60.0;520.0;563.74
210061903457;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;651.1;665.3;637.2;692.4;Inglês;160.0;200.0;180.0;200.0;200.0;940.0;717.2
210059389991;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;482.0;588.3;574.3;527.6;Inglês;160.0;180.0;200.0;160.0;160.0;860.0;606.4399999999999
210061774555;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;458.9;563.5;514.5;402.9;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;499.96000000000004
210061881289;18 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;434.3;360.2;296.8;399.3;Inglês;100.0;120.0;80.0;160.0;80.0;540.0;406.12
210059997289;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;424.3;531.4;545.8;421.2;Espanhol;120.0;120.0;100.0;120.0;120.0;580.0;500.53999999999996
210061326500;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Tartarugalzinho;AP;Estadual;Rural;Ativa;Tartarugalzinho;378.4;492.5;442.8;332.2;Inglês;100.0;40.0;40.0;100.0;40.0;320.0;393.18
210061559146;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;452.2;505.6;517.4;487.7;Espanhol;100.0;180.0;100.0;120.0;140.0;640.0;520.5799999999999
210060267401;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;389.6;506.1;546.2;538.8;Inglês;160.0;200.0;180.0;200.0;180.0;920.0;580.14
210062058536;18 anos;M;1;Amarela;Brasileiro(a);Pública;Regular;Afuá;PA;Estadual;Urbana;Ativa;Macapá;396.3;419.5;333.6;411.6;Espanhol;120.0;120.0;100.0;80.0;20.0;440.0;400.2
210058879528;31-35 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;511.0;582.2;586.4;539.0;Espanhol;120.0;120.0;120.0;120.0;180.0;660.0;575.72
210059207027;21 anos;F;1;Parda;Brasileiro(a);Pública;;;;;;;Macapá;470.1;474.9;499.7;417.0;Espanhol;160.0;120.0;120.0;120.0;20.0;540.0;480.34
210060898873;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Mazagão;AP;Estadual;Urbana;Ativa;Mazagão;391.7;353.1;465.3;622.9;Inglês;120.0;180.0;140.0;180.0;200.0;820.0;530.6
210059134177;31-35 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;565.7;548.4;557.6;509.3;Espanhol;120.0;120.0;100.0;120.0;100.0;560.0;548.2
210059122412;41-45 anos;M;3;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;484.9;550.6;510.1;457.2;Espanhol;120.0;80.0;100.0;100.0;60.0;460.0;492.56000000000006
210061883778;41-45 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;417.2;548.8;501.7;461.7;Espanhol;100.0;120.0;60.0;100.0;120.0;500.0;485.88
210059940951;36-40 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;501.4;622.7;520.5;381.0;Espanhol;120.0;120.0;120.0;160.0;120.0;640.0;533.12
210060989602;18 anos;F;0;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;523.1;578.7;556.2;475.1;Inglês;120.0;120.0;140.0;140.0;100.0;620.0;550.6200000000001
210061906441;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;518.6;605.9;526.7;462.9;Espanhol;140.0;180.0;120.0;120.0;160.0;720.0;566.8199999999999
210059009343;25 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;530.3;604.9;538.8;629.5;Espanhol;80.0;120.0;120.0;120.0;80.0;520.0;564.7
210061506925;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Afuá;PA;Estadual;Urbana;Ativa;Macapá;421.0;495.2;524.3;599.8;Inglês;160.0;200.0;140.0;200.0;200.0;900.0;588.0600000000001
210059819753;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;394.3;555.4;446.4;682.8;Inglês;120.0;160.0;120.0;140.0;160.0;700.0;555.78
210061336009;17 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Santana;AP;Privada;Urbana;Ativa;Santana;387.6;605.4;534.4;598.3;Espanhol;160.0;200.0;160.0;160.0;160.0;840.0;593.14
210061990033;36-40 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;493.2;549.4;550.4;439.2;Espanhol;120.0;120.0;100.0;120.0;100.0;560.0;518.4399999999999
210061469638;17 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Tartarugalzinho;AP;Estadual;Urbana;Ativa;Tartarugalzinho;447.2;485.5;530.8;463.4;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;497.38
210059302481;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;402.0;510.3;488.5;343.3;Espanhol;120.0;100.0;120.0;120.0;40.0;500.0;448.82
210060970112;17 anos;F;1;Branca;Brasileiro(a);Pública;;Laranjal do Jari;AP;Federal;Urbana;Ativa;Laranjal do Jari;456.9;571.5;544.8;462.4;Espanhol;120.0;200.0;120.0;160.0;200.0;800.0;567.12
210060945366;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;445.1;494.7;469.7;422.9;Espanhol;120.0;120.0;100.0;120.0;80.0;540.0;474.48
210061592452;18 anos;M;1;Parda;Brasileiro(a);Privada;Regular;Santana;AP;Privada;Urbana;Ativa;Santana;429.5;535.4;468.6;584.9;Espanhol;120.0;120.0;120.0;120.0;0.0;480.0;499.68
210060945350;17 anos;F;0;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;513.0;565.4;562.3;419.4;Inglês;120.0;160.0;120.0;120.0;120.0;640.0;540.02
210062007079;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;601.2;617.5;570.4;761.1;Espanhol;160.0;180.0;160.0;160.0;200.0;860.0;682.04
210058988906;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;509.7;552.2;486.4;544.0;Espanhol;120.0;160.0;120.0;120.0;100.0;620.0;542.46
210059075828;46-50 anos;F;2;Não declarado;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;510.8;412.7;366.4;501.7;Espanhol;100.0;100.0;100.0;140.0;80.0;520.0;462.32000000000005
210060041318;20 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Porto Grande;406.9;394.0;423.5;416.9;Espanhol;120.0;100.0;100.0;80.0;0.0;400.0;408.26000000000005
210061760332;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Laranjal do Jari;AP;Federal;Urbana;Ativa;Laranjal do Jari;441.4;524.4;496.5;435.4;Espanhol;120.0;160.0;140.0;160.0;180.0;760.0;531.54
210061837143;36-40 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;473.6;556.9;532.0;513.5;Espanhol;140.0;160.0;120.0;140.0;100.0;660.0;547.2
210058895086;23 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;491.1;482.5;451.9;446.1;Espanhol;100.0;160.0;120.0;160.0;120.0;660.0;506.32
210060264977;20 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;490.3;587.5;534.1;609.8;Inglês;120.0;120.0;100.0;120.0;40.0;500.0;544.3399999999999
210061754822;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Almeirim;PA;Estadual;Urbana;Ativa;Laranjal do Jari;487.4;542.9;438.8;503.0;Espanhol;160.0;200.0;180.0;200.0;200.0;940.0;582.42
210061889669;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;388.4;413.4;372.7;386.5;Espanhol;80.0;40.0;40.0;40.0;0.0;200.0;352.2
210061709908;19 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;481.6;416.6;406.8;336.1;Inglês;100.0;100.0;100.0;140.0;40.0;480.0;424.21999999999997
210058912593;20 anos;F;0;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;398.2;480.6;429.9;371.2;Inglês;140.0;80.0;80.0;120.0;20.0;440.0;423.9799999999999
210059655142;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;404.3;523.8;511.4;362.2;Inglês;140.0;120.0;120.0;140.0;160.0;680.0;496.34
210060141436;26-30 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;585.6;599.7;535.5;546.2;Inglês;120.0;100.0;120.0;140.0;80.0;560.0;565.4
210059338755;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;557.1;550.3;552.3;484.5;Espanhol;120.0;160.0;80.0;120.0;80.0;560.0;540.8399999999999
210061892671;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;511.3;556.8;537.5;516.7;Espanhol;120.0;200.0;140.0;160.0;140.0;760.0;576.46
210062014101;36-40 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;477.1;552.0;449.9;356.5;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;487.1
210058968172;18 anos;M;1;Não declarado;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;459.0;347.8;520.4;414.6;Inglês;120.0;120.0;120.0;120.0;80.0;560.0;460.35999999999996
210059631667;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;496.9;502.9;449.3;604.4;Inglês;140.0;160.0;160.0;140.0;160.0;760.0;562.7
210061936015;26-30 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;613.5;682.1;614.1;689.4;Inglês;180.0;200.0;200.0;200.0;160.0;940.0;707.8199999999999
210061715725;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;465.7;525.5;363.9;383.8;Inglês;120.0;80.0;100.0;120.0;60.0;480.0;443.7799999999999
210060249643;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;436.9;452.2;434.0;368.7;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;458.36
210059726999;31-35 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;588.9;660.7;616.9;574.1;Espanhol;140.0;120.0;140.0;140.0;100.0;640.0;616.12
210061665282;46-50 anos;M;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;551.0;564.3;450.3;391.9;Inglês;80.0;120.0;80.0;80.0;40.0;400.0;471.5
210061906338;19 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;577.5;564.0;527.2;661.9;Espanhol;160.0;200.0;140.0;200.0;200.0;900.0;646.12
210061883699;31-35 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;460.8;461.8;338.8;385.1;Espanhol;80.0;60.0;60.0;60.0;0.0;260.0;381.3
210059333185;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;549.3;700.7;638.3;474.2;Espanhol;140.0;120.0;120.0;140.0;80.0;600.0;592.5
210060061553;21 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;528.5;560.3;512.1;590.3;Espanhol;80.0;120.0;100.0;140.0;120.0;560.0;550.24
210061665255;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;470.3;562.7;501.3;529.1;Inglês;100.0;120.0;100.0;100.0;140.0;560.0;524.6800000000001
210060866037;31-35 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;507.1;607.9;566.4;400.6;Espanhol;120.0;140.0;120.0;160.0;80.0;620.0;540.4
210060866039;24 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;507.3;500.0;611.0;529.2;Inglês;160.0;140.0;140.0;140.0;100.0;680.0;565.5
210061822897;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;480.8;465.7;459.1;499.1;Espanhol;160.0;180.0;180.0;180.0;160.0;860.0;552.9399999999999
210059582967;17 anos;F;1;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;473.4;375.8;545.2;514.5;Espanhol;140.0;180.0;120.0;140.0;100.0;680.0;517.78
210061979712;20 anos;M;1;Parda;Brasileiro(a);Pública;;;;;;;Macapá;408.0;418.1;487.5;491.5;Espanhol;80.0;60.0;60.0;100.0;40.0;340.0;429.02
210061882630;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;557.4;579.1;547.3;625.8;Inglês;160.0;180.0;140.0;200.0;180.0;860.0;633.92
210061776676;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;390.4;325.2;360.8;378.0;Espanhol;140.0;120.0;120.0;140.0;100.0;620.0;414.87999999999994
210060136427;26-30 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;471.6;483.9;433.1;606.3;Espanhol;100.0;120.0;120.0;100.0;100.0;540.0;506.9799999999999
210060167392;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;401.7;392.4;444.6;394.8;Espanhol;100.0;120.0;100.0;100.0;80.0;500.0;426.7
210061418986;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;351.9;417.1;326.2;388.1;Espanhol;100.0;100.0;80.0;100.0;20.0;400.0;376.66
210061872373;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;420.2;560.4;518.6;661.7;Espanhol;100.0;160.0;120.0;100.0;160.0;640.0;560.18
210058155320;21 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;539.6;492.0;472.2;475.5;Inglês;100.0;120.0;80.0;120.0;100.0;520.0;499.86
210061812692;36-40 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;517.0;556.0;526.5;481.7;Espanhol;120.0;40.0;40.0;140.0;40.0;380.0;492.23999999999995
210059719660;26-30 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;522.9;547.4;486.2;453.1;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;521.92
210061626007;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;407.2;480.2;468.5;593.3;Espanhol;160.0;200.0;160.0;160.0;200.0;880.0;565.8399999999999
