NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,COR_RACA,NACIONALIDADE,ST_CONCLUSAO,ANO_CONCLUSAO,TP_ESCOLA,TP_ENSINO,MUNICIPIO_ESC,UF_ESC,DEPENDENCIA_ADM_ESC,LOCALIZACAO_ESC,SIT_FUNC_ESC,MUNICIPIO_PROVA,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,LINGUA,COMP1_REDACAO,COMP2_REDACAO,COMP3_REDACAO,COMP4_REDACAO,COMP5_REDACAO,NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210051042313,6,M,1,branca,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,419.3,389.2,391.5,522.2,ingles,100.0,120.0,80.0,80.0,80.0,460.0,E,E,E,E,6.0,L,B,C,E,B,A,B,A,B,A,A,A,A,E,A,A,E,A,E,B
210051318978,4,F,1,parda,brasileiro,2,0,publica,,,,,,,Macapá,414.0,413.6,389.1,453.5,espanhol,80.0,120.0,80.0,120.0,80.0,480.0,H,H,C,B,4.0,A,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,A
210052337485,9,M,1,branca,brasileiro,1,7,nao_respondeu,,,,,,,Macapá,576.0,546.0,511.1,713.0,espanhol,120.0,160.0,140.0,120.0,80.0,620.0,E,F,A,E,2.0,E,A,B,C,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,B
210053258685,3,M,1,parda,brasileiro,2,0,publica,1.0,Porto Grande,AP,2.0,1.0,1.0,Porto Grande,477.4,402.6,390.7,463.3,ingles,80.0,120.0,100.0,120.0,80.0,500.0,C,H,C,B,3.0,C,A,B,C,B,A,B,B,B,A,A,A,A,C,B,A,C,A,A,B
210053696693,3,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,483.3,441.8,514.6,480.2,espanhol,120.0,120.0,100.0,120.0,100.0,560.0,C,E,C,F,3.0,D,A,B,D,A,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
210053640111,8,F,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Macapá,403.3,422.8,424.3,426.5,espanhol,120.0,120.0,100.0,120.0,100.0,560.0,C,E,A,A,2.0,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
210054077525,9,M,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Santana,498.9,365.6,486.7,461.2,ingles,80.0,120.0,120.0,120.0,80.0,520.0,C,E,B,F,10.0,C,A,B,E,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210053227402,6,M,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,554.1,679.5,555.4,417.5,ingles,160.0,120.0,120.0,120.0,200.0,720.0,E,F,D,D,3.0,C,A,B,C,B,B,B,A,B,B,B,A,A,B,A,A,C,A,A,B
210052970772,8,F,1,parda,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,451.9,561.2,526.4,546.9,ingles,100.0,140.0,120.0,120.0,80.0,560.0,E,E,B,B,6.0,G,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
210051831078,11,M,3,parda,brasileiro,1,9,nao_respondeu,,,,,,,Macapá,537.9,535.9,542.5,535.1,espanhol,80.0,120.0,100.0,120.0,120.0,540.0,B,E,C,F,1.0,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210051089648,14,M,2,preta,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,595.6,620.3,580.8,546.5,espanhol,160.0,200.0,180.0,160.0,200.0,900.0,A,D,A,A,4.0,K,A,B,B,B,B,B,A,B,A,B,A,A,B,A,B,D,A,D,B
210054091101,3,M,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,377.3,393.1,385.7,446.9,ingles,60.0,120.0,100.0,100.0,0.0,380.0,B,D,A,A,3.0,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210052183040,7,M,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Santana,473.7,412.6,455.4,469.8,ingles,120.0,120.0,100.0,120.0,40.0,500.0,C,C,A,B,4.0,B,A,B,D,A,A,B,A,A,B,A,A,A,B,A,A,D,A,A,B
210052788316,4,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Oiapoque,400.6,357.8,415.9,417.0,espanhol,160.0,200.0,120.0,140.0,160.0,780.0,D,D,C,F,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210051129417,6,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,413.2,388.7,415.7,446.4,ingles,80.0,120.0,80.0,40.0,80.0,400.0,B,D,C,B,5.0,B,A,C,C,A,A,B,A,A,B,A,A,A,A,A,A,C,A,A,A
210053704895,2,M,1,branca,brasileiro,2,0,publica,1.0,,,,,,Macapá,589.5,573.1,508.4,588.5,ingles,160.0,200.0,160.0,200.0,200.0,920.0,F,E,E,D,2.0,A,A,B,C,A,A,B,B,A,A,A,A,A,B,B,B,C,A,B,B
210054039278,11,F,1,parda,brasileiro,1,12,nao_respondeu,,,,,,,Macapá,414.3,463.4,365.4,474.6,espanhol,120.0,120.0,100.0,120.0,80.0,540.0,B,E,C,B,3.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210051671750,6,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Santana,437.8,417.7,462.8,417.0,espanhol,120.0,200.0,120.0,120.0,80.0,640.0,B,B,C,A,4.0,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,A
210053198844,2,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,636.5,618.1,571.4,689.3,espanhol,160.0,200.0,200.0,160.0,180.0,900.0,C,F,C,B,6.0,C,A,B,D,B,A,B,B,A,A,B,A,A,B,A,A,C,A,A,B
210051031031,3,M,1,parda,naturalizado,2,0,publica,1.0,Cametá,PA,2.0,1.0,1.0,Macapá,420.0,526.7,460.7,506.3,espanhol,100.0,100.0,80.0,80.0,0.0,360.0,E,F,C,D,6.0,B,A,B,D,A,A,B,A,B,A,B,A,A,C,B,B,D,A,A,A
210053219957,5,F,1,branca,brasileiro,1,3,nao_respondeu,,,,,,,Macapá,510.8,615.8,550.2,541.6,espanhol,140.0,200.0,140.0,160.0,200.0,840.0,F,E,F,D,3.0,B,A,C,C,A,A,A,A,A,A,A,A,A,B,A,A,D,A,B,B
210052240274,5,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Santana,407.4,486.1,435.9,549.5,espanhol,100.0,120.0,120.0,120.0,100.0,560.0,B,B,C,B,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,E,A,A,B
210054028216,13,F,3,amarela,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,412.7,418.4,437.7,455.0,ingles,120.0,120.0,120.0,120.0,20.0,500.0,E,A,A,A,2.0,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210053215805,3,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,433.7,506.1,571.6,435.3,espanhol,120.0,180.0,140.0,120.0,120.0,680.0,E,E,C,C,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210054098339,5,M,4,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,624.8,618.5,607.4,771.3,ingles,160.0,200.0,180.0,200.0,200.0,940.0,G,G,D,D,5.0,H,A,E,D,C,A,B,A,B,A,A,A,B,D,A,A,D,A,B,B
210052349418,4,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Santana,421.8,393.1,408.6,438.8,espanhol,100.0,120.0,80.0,100.0,140.0,540.0,A,E,C,F,6.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210052569168,4,M,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,637.4,645.9,623.6,714.9,espanhol,180.0,200.0,180.0,200.0,200.0,960.0,G,F,E,E,5.0,O,A,D,D,B,A,B,B,B,A,B,A,A,D,A,B,D,A,C,B
210054108378,4,M,1,parda,brasileiro,2,0,publica,1.0,,,,,,Santana,451.5,466.1,452.4,477.1,espanhol,100.0,120.0,100.0,120.0,140.0,580.0,G,E,C,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210051571475,7,F,1,preta,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,435.4,511.0,480.2,496.1,espanhol,120.0,120.0,120.0,120.0,120.0,600.0,G,F,D,D,5.0,F,A,B,C,B,A,B,A,B,A,A,A,A,C,A,A,D,A,B,B
210053975416,5,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,425.7,363.7,310.4,563.6,espanhol,80.0,40.0,80.0,80.0,20.0,300.0,H,H,F,F,2.0,A,B,E,D,B,A,B,B,B,B,B,A,A,A,A,B,C,A,A,B
210052816198,2,M,1,branca,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,477.4,580.6,566.6,492.2,ingles,120.0,120.0,120.0,100.0,80.0,540.0,E,E,D,B,4.0,I,A,C,D,B,A,B,B,B,A,B,A,A,C,A,A,E,A,B,B
210054451007,13,F,1,preta,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,476.2,463.9,416.5,409.2,espanhol,120.0,120.0,100.0,120.0,140.0,600.0,B,B,A,A,1.0,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
210053971315,14,F,1,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,456.9,513.3,415.9,456.2,espanhol,100.0,120.0,100.0,100.0,60.0,480.0,H,B,F,B,5.0,E,A,C,D,A,A,B,B,B,B,B,A,A,D,A,A,E,A,B,B
210053174456,8,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,542.1,628.2,587.0,564.1,espanhol,120.0,200.0,140.0,120.0,160.0,740.0,E,G,C,D,3.0,G,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,B,A,B,B
210051303258,2,M,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,446.6,541.7,478.3,438.8,ingles,140.0,180.0,120.0,120.0,100.0,660.0,G,G,D,D,4.0,L,D,B,D,A,A,B,B,B,B,B,A,A,C,A,B,E,A,C,B
210053637920,11,M,1,parda,brasileiro,1,8,nao_respondeu,,,,,,,Macapá,398.7,377.3,407.2,549.5,ingles,80.0,100.0,80.0,80.0,0.0,340.0,E,E,D,D,5.0,E,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
210051575329,2,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,409.2,431.0,443.8,402.6,ingles,140.0,120.0,120.0,120.0,80.0,580.0,E,E,D,D,2.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210051334216,2,M,0,branca,brasileiro,2,0,privada,1.0,Rio de Janeiro,RJ,4.0,1.0,1.0,Macapá,591.4,651.7,640.5,781.0,ingles,140.0,200.0,120.0,160.0,140.0,760.0,F,F,B,D,3.0,C,A,C,D,B,A,B,A,B,A,B,A,A,B,B,B,D,A,C,B
210054072384,8,F,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Oiapoque,489.6,526.5,479.7,456.9,ingles,120.0,120.0,120.0,120.0,100.0,580.0,E,F,C,D,5.0,F,A,B,C,C,A,B,A,B,A,A,A,A,B,A,B,E,A,B,B
210051844952,3,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,615.1,639.7,597.9,801.0,ingles,160.0,200.0,200.0,200.0,180.0,940.0,E,G,D,E,3.0,F,A,B,D,B,A,B,B,B,B,B,A,A,C,A,A,D,A,B,B
210052496448,3,F,1,parda,brasileiro,2,0,privada,1.0,Santana,AP,4.0,1.0,1.0,Santana,640.0,623.2,557.5,771.0,espanhol,160.0,200.0,200.0,180.0,200.0,940.0,C,E,B,B,4.0,F,A,C,D,B,A,B,B,B,B,A,A,A,D,A,A,E,A,B,B
210053634232,1,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,386.5,538.5,532.7,627.4,espanhol,160.0,200.0,160.0,200.0,180.0,900.0,E,F,B,D,6.0,F,A,D,E,B,C,B,A,B,A,A,A,A,D,A,B,E,B,B,B
210051543303,3,M,1,branca,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,598.7,666.4,583.0,710.5,espanhol,160.0,200.0,200.0,200.0,200.0,960.0,D,F,C,D,2.0,E,A,B,B,B,A,B,B,B,A,B,A,A,B,A,A,C,B,B,B
210051640398,7,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,424.1,528.4,483.4,434.6,espanhol,160.0,160.0,140.0,140.0,200.0,800.0,E,E,B,B,2.0,A,A,B,C,A,A,B,B,B,B,B,A,A,B,A,A,C,A,A,B
210052054720,4,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,431.8,442.4,364.8,473.1,ingles,80.0,120.0,100.0,100.0,80.0,480.0,B,B,A,A,5.0,A,A,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,B
210052377764,8,F,1,preta,brasileiro,1,6,nao_respondeu,,,,,,,Macapá,561.2,625.0,528.7,434.3,ingles,140.0,180.0,140.0,180.0,120.0,760.0,D,E,C,B,4.0,E,A,C,C,B,A,B,B,B,A,A,A,A,B,A,B,A,A,A,B
210054118660,2,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,448.8,529.9,491.1,452.3,espanhol,120.0,120.0,140.0,120.0,160.0,660.0,H,E,C,B,4.0,F,A,C,C,A,B,B,B,B,A,A,A,A,C,A,A,D,A,B,B
210051892705,10,F,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,409.6,450.5,362.1,364.7,ingles,120.0,120.0,120.0,120.0,140.0,620.0,A,A,B,B,8.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
210053569623,3,M,1,parda,brasileiro,2,0,publica,1.0,,,,,,Mazagão,404.5,351.1,348.1,418.1,espanhol,80.0,120.0,100.0,80.0,80.0,460.0,D,D,B,B,7.0,G,A,B,D,A,A,B,B,A,B,A,A,A,B,A,A,E,A,B,B
210051759335,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,420.2,453.4,399.6,418.0,espanhol,100.0,120.0,100.0,120.0,100.0,540.0,B,E,D,D,6.0,C,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B
210053055436,7,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,378.0,450.1,418.4,406.7,espanhol,120.0,120.0,100.0,120.0,0.0,460.0,E,E,B,B,4.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210052772733,3,F,1,branca,brasileiro,2,0,publica,1.0,,,,,,Macapá,439.5,458.5,419.8,468.5,ingles,120.0,120.0,100.0,100.0,120.0,560.0,D,E,B,D,4.0,B,A,C,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210053206410,11,F,1,parda,brasileiro,1,8,nao_respondeu,,,,,,,Laranjal do Jari,373.7,374.7,436.3,415.0,espanhol,120.0,120.0,120.0,120.0,120.0,600.0,H,C,F,B,5.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210051757133,5,F,1,branca,brasileiro,1,3,nao_respondeu,,,,,,,Santana,620.3,608.7,625.1,695.7,ingles,160.0,200.0,160.0,200.0,200.0,920.0,F,E,E,B,4.0,F,A,B,D,A,B,B,A,B,A,B,A,A,C,A,A,E,A,A,B
210053199568,7,F,0,parda,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,388.7,352.1,394.4,405.7,espanhol,120.0,120.0,120.0,100.0,100.0,560.0,D,G,D,D,6.0,B,A,B,C,A,A,B,B,B,B,A,A,A,B,A,A,B,A,A,B
210051264445,4,M,1,branca,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,456.9,510.8,348.1,531.5,espanhol,120.0,180.0,120.0,120.0,120.0,660.0,E,E,A,A,3.0,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210053638034,9,F,2,parda,brasileiro,1,7,nao_respondeu,,,,,,,Santana,541.7,652.8,571.3,571.5,espanhol,120.0,120.0,120.0,120.0,40.0,520.0,B,A,B,B,4.0,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
210054077563,6,M,1,indigena,brasileiro,1,1,nao_respondeu,,,,,,,Oiapoque,381.2,425.3,426.8,488.3,espanhol,80.0,120.0,120.0,120.0,120.0,560.0,H,H,F,F,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210053254860,1,F,1,parda,brasileiro,2,0,publica,1.0,Oiapoque,AP,2.0,1.0,1.0,Oiapoque,462.6,478.6,453.2,416.1,espanhol,120.0,120.0,120.0,80.0,100.0,540.0,B,F,F,D,4.0,C,A,B,C,B,B,B,A,B,A,B,A,A,B,A,B,C,A,B,B
210051117209,3,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,408.5,400.4,455.8,447.9,espanhol,120.0,180.0,120.0,120.0,140.0,680.0,E,B,F,F,5.0,B,A,B,B,A,A,B,B,B,A,A,A,A,B,B,A,C,A,A,B
210054102134,2,F,0,parda,brasileiro,2,0,privada,1.0,Macapá,AP,4.0,1.0,1.0,Macapá,598.9,597.4,570.5,460.9,ingles,140.0,160.0,140.0,160.0,160.0,760.0,F,F,E,E,5.0,P,B,E,D,C,A,C,B,B,A,B,A,B,E,A,B,E,A,D,B
210052590055,3,M,0,nao_declarado,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,577.0,599.7,420.6,584.0,ingles,160.0,200.0,180.0,180.0,200.0,920.0,B,D,C,F,4.0,G,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
210051604946,3,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,424.3,535.4,473.4,492.7,ingles,120.0,180.0,120.0,120.0,100.0,640.0,B,E,C,D,5.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
210054107284,3,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,413.1,406.6,377.6,515.3,ingles,120.0,120.0,120.0,100.0,80.0,540.0,E,E,D,D,3.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210053598425,13,M,0,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,565.4,717.2,628.9,721.6,ingles,120.0,120.0,120.0,120.0,80.0,560.0,E,F,D,D,4.0,M,A,D,D,B,A,B,B,B,A,B,A,A,D,B,B,D,A,C,B
210053138049,5,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Santana,402.4,396.7,392.0,357.6,espanhol,120.0,120.0,120.0,120.0,80.0,560.0,H,E,F,F,3.0,B,B,B,C,A,A,B,B,A,A,A,A,A,A,A,A,C,A,A,B
210051735724,6,M,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,506.7,603.0,502.9,484.2,espanhol,160.0,200.0,180.0,200.0,200.0,940.0,E,B,A,A,11.0,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
210053675118,5,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Santana,593.9,574.6,479.7,413.1,ingles,120.0,120.0,120.0,120.0,100.0,580.0,H,H,F,F,8.0,B,A,C,B,A,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B
210052718345,3,F,0,branca,brasileiro,2,0,publica,1.0,,,,,,Mazagão,464.5,432.8,475.1,411.8,espanhol,120.0,120.0,120.0,120.0,180.0,660.0,D,D,B,B,6.0,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210053205500,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,394.0,446.0,425.5,423.8,espanhol,120.0,120.0,100.0,100.0,40.0,480.0,E,G,D,D,5.0,G,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,A,B,B
210054120964,3,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,431.9,454.4,367.4,447.1,espanhol,120.0,120.0,120.0,140.0,120.0,620.0,E,D,B,B,4.0,A,A,B,C,A,A,B,B,B,A,B,A,A,A,A,A,C,A,A,B
210052562629,11,M,1,branca,brasileiro,1,7,nao_respondeu,,,,,,,Macapá,535.8,561.8,588.4,459.7,ingles,160.0,120.0,120.0,100.0,160.0,660.0,E,G,F,F,2.0,C,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,B,A,B,A
210053645363,7,F,1,parda,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,609.7,610.6,581.1,635.7,ingles,160.0,200.0,200.0,200.0,200.0,960.0,G,E,D,D,7.0,J,A,D,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,C,B
210053634274,6,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,615.0,700.4,627.5,748.9,ingles,160.0,200.0,200.0,200.0,200.0,960.0,G,G,D,D,5.0,M,A,C,D,C,A,B,B,B,A,B,A,A,D,A,B,E,B,B,B
210052233836,4,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Laranjal do Jari,410.4,473.5,439.0,406.8,espanhol,120.0,120.0,120.0,140.0,80.0,580.0,E,E,D,F,4.0,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,B,D,A,A,B
210051459475,3,F,1,branca,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,459.9,459.7,429.1,369.6,espanhol,80.0,40.0,40.0,120.0,40.0,320.0,D,E,B,B,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
